,fnid,country,country_code,admin_1,admin_2,name,product,season_name,planting_year,planting_month,harvest_year,harvest_month,crop_production_system,indicator,value,gscd_code
2309,ZA1994A103,South Africa,ZA,Northern Cape,none,Northern Cape,Barley,Winter,2001,04-01,2001,11-01,Commercial (PS),area,7800.0,reported
2310,ZA1994A103,South Africa,ZA,Northern Cape,none,Northern Cape,Barley,Winter,2001,04-01,2001,11-01,Commercial (PS),production,35100.0,reported
2311,ZA1994A103,South Africa,ZA,Northern Cape,none,Northern Cape,Barley,Winter,2001,04-01,2001,11-01,Commercial (PS),yield,4.5,reported
2312,ZA1994A104,South Africa,ZA,Free State,none,Free State,Barley,Winter,2001,04-01,2001,11-01,Commercial (PS),area,100.0,reported
2313,ZA1994A104,South Africa,ZA,Free State,none,Free State,Barley,Winter,2001,04-01,2001,11-01,Commercial (PS),production,500.0,reported
2314,ZA1994A104,South Africa,ZA,Free State,none,Free State,Barley,Winter,2001,04-01,2001,11-01,Commercial (PS),yield,5.0,reported
2315,ZA1994A103,South Africa,ZA,Northern Cape,none,Northern Cape,Wheat,Winter,2001,04-01,2001,11-01,Commercial (PS),area,44500.0,reported
2316,ZA1994A103,South Africa,ZA,Northern Cape,none,Northern Cape,Wheat,Winter,2001,04-01,2001,11-01,Commercial (PS),production,240000.0,reported
2317,ZA1994A103,South Africa,ZA,Northern Cape,none,Northern Cape,Wheat,Winter,2001,04-01,2001,11-01,Commercial (PS),yield,5.39,reported
2318,ZA1994A104,South Africa,ZA,Free State,none,Free State,Wheat,Winter,2001,04-01,2001,11-01,Commercial (PS),area,500000.0,reported
2319,ZA1994A104,South Africa,ZA,Free State,none,Free State,Wheat,Winter,2001,04-01,2001,11-01,Commercial (PS),production,1100000.0,reported
2320,ZA1994A104,South Africa,ZA,Free State,none,Free State,Wheat,Winter,2001,04-01,2001,11-01,Commercial (PS),yield,2.2,reported
2321,ZA1994A104,South Africa,ZA,Free State,none,Free State,Wheat,Summer,2000,10-01,2001,04-01,none,area,50000.0,reported
2322,ZA1994A104,South Africa,ZA,Free State,none,Free State,Wheat,Summer,2000,10-01,2001,04-01,none,production,87500.0,reported
2323,ZA1994A104,South Africa,ZA,Free State,none,Free State,Wheat,Summer,2000,10-01,2001,04-01,none,yield,1.75,reported
2324,ZA1994A107,South Africa,ZA,Gauteng,none,Gauteng,Wheat,Summer,2000,10-01,2001,04-01,none,area,2500.0,reported
2325,ZA1994A107,South Africa,ZA,Gauteng,none,Gauteng,Wheat,Summer,2000,10-01,2001,04-01,none,production,5750.0,reported
2326,ZA1994A107,South Africa,ZA,Gauteng,none,Gauteng,Wheat,Summer,2000,10-01,2001,04-01,none,yield,2.3,reported
2327,ZA1994A106,South Africa,ZA,North West,none,North West,Wheat,Summer,2000,10-01,2001,04-01,none,area,12000.0,reported
2328,ZA1994A106,South Africa,ZA,North West,none,North West,Wheat,Summer,2000,10-01,2001,04-01,none,production,26400.0,reported
2329,ZA1994A106,South Africa,ZA,North West,none,North West,Wheat,Summer,2000,10-01,2001,04-01,none,yield,2.2,reported
2330,ZA1994A109,South Africa,ZA,Limpopo,none,Limpopo,Wheat,Summer,2000,10-01,2001,04-01,none,area,6800.0,reported
2331,ZA1994A109,South Africa,ZA,Limpopo,none,Limpopo,Wheat,Summer,2000,10-01,2001,04-01,none,production,14280.0,reported
2332,ZA1994A109,South Africa,ZA,Limpopo,none,Limpopo,Wheat,Summer,2000,10-01,2001,04-01,none,yield,2.1,reported
2333,ZA1994A108,South Africa,ZA,Mpumalanga,none,Mpumalanga,Wheat,Summer,2000,10-01,2001,04-01,none,area,17000.0,reported
2334,ZA1994A108,South Africa,ZA,Mpumalanga,none,Mpumalanga,Wheat,Summer,2000,10-01,2001,04-01,none,production,41650.0,reported
2335,ZA1994A108,South Africa,ZA,Mpumalanga,none,Mpumalanga,Wheat,Summer,2000,10-01,2001,04-01,none,yield,2.45,reported
2336,ZA1994A105,South Africa,ZA,Kwazulu-Natal,none,Kwazulu-Natal,Maize (Yellow),Summer,2000,10-01,2001,04-01,Commercial (PS),area,46000.0,reported
2337,ZA1994A105,South Africa,ZA,Kwazulu-Natal,none,Kwazulu-Natal,Maize (Yellow),Summer,2000,10-01,2001,04-01,Commercial (PS),production,165600.0,reported
2338,ZA1994A105,South Africa,ZA,Kwazulu-Natal,none,Kwazulu-Natal,Maize (Yellow),Summer,2000,10-01,2001,04-01,Commercial (PS),yield,3.6,reported
2339,ZA1994A103,South Africa,ZA,Northern Cape,none,Northern Cape,Maize (White),Summer,2000,10-01,2001,04-01,Commercial (PS),area,3500.0,reported
2340,ZA1994A103,South Africa,ZA,Northern Cape,none,Northern Cape,Maize (White),Summer,2000,10-01,2001,04-01,Commercial (PS),production,29750.0,reported
2341,ZA1994A103,South Africa,ZA,Northern Cape,none,Northern Cape,Maize (White),Summer,2000,10-01,2001,04-01,Commercial (PS),yield,8.5,reported
2342,ZA1994A106,South Africa,ZA,North West,none,North West,Sorghum,Summer,2000,10-01,2001,04-01,Commercial (PS),area,12000.0,reported
2343,ZA1994A106,South Africa,ZA,North West,none,North West,Sorghum,Summer,2000,10-01,2001,04-01,Commercial (PS),production,26400.0,reported
2344,ZA1994A106,South Africa,ZA,North West,none,North West,Sorghum,Summer,2000,10-01,2001,04-01,Commercial (PS),yield,2.2,reported
2345,ZA1994A105,South Africa,ZA,Kwazulu-Natal,none,Kwazulu-Natal,Maize (White),Summer,2000,10-01,2001,04-01,Commercial (PS),area,25500.0,reported
2346,ZA1994A105,South Africa,ZA,Kwazulu-Natal,none,Kwazulu-Natal,Maize (White),Summer,2000,10-01,2001,04-01,Commercial (PS),production,81600.0,reported
2347,ZA1994A105,South Africa,ZA,Kwazulu-Natal,none,Kwazulu-Natal,Maize (White),Summer,2000,10-01,2001,04-01,Commercial (PS),yield,3.2,reported
2348,ZA1994A103,South Africa,ZA,Northern Cape,none,Northern Cape,Maize (Yellow),Summer,2000,10-01,2001,04-01,Commercial (PS),area,29000.0,reported
2349,ZA1994A103,South Africa,ZA,Northern Cape,none,Northern Cape,Maize (Yellow),Summer,2000,10-01,2001,04-01,Commercial (PS),production,288550.0,reported
2350,ZA1994A103,South Africa,ZA,Northern Cape,none,Northern Cape,Maize (Yellow),Summer,2000,10-01,2001,04-01,Commercial (PS),yield,9.95,reported
2351,ZA1994A108,South Africa,ZA,Mpumalanga,none,Mpumalanga,Maize (White),Summer,2000,10-01,2001,04-01,Commercial (PS),area,214000.0,reported
2352,ZA1994A108,South Africa,ZA,Mpumalanga,none,Mpumalanga,Maize (White),Summer,2000,10-01,2001,04-01,Commercial (PS),production,599200.0,reported
2353,ZA1994A108,South Africa,ZA,Mpumalanga,none,Mpumalanga,Maize (White),Summer,2000,10-01,2001,04-01,Commercial (PS),yield,2.8,reported
2354,ZA1994A102,South Africa,ZA,Eastern Cape,none,Eastern Cape,Maize (Yellow),Summer,2000,10-01,2001,04-01,Commercial (PS),area,6000.0,reported
2355,ZA1994A102,South Africa,ZA,Eastern Cape,none,Eastern Cape,Maize (Yellow),Summer,2000,10-01,2001,04-01,Commercial (PS),production,25200.0,reported
2356,ZA1994A102,South Africa,ZA,Eastern Cape,none,Eastern Cape,Maize (Yellow),Summer,2000,10-01,2001,04-01,Commercial (PS),yield,4.2,reported
2357,ZA1994A108,South Africa,ZA,Mpumalanga,none,Mpumalanga,Maize (Yellow),Summer,2000,10-01,2001,04-01,Commercial (PS),area,310000.0,reported
2358,ZA1994A108,South Africa,ZA,Mpumalanga,none,Mpumalanga,Maize (Yellow),Summer,2000,10-01,2001,04-01,Commercial (PS),production,868000.0,reported
2359,ZA1994A108,South Africa,ZA,Mpumalanga,none,Mpumalanga,Maize (Yellow),Summer,2000,10-01,2001,04-01,Commercial (PS),yield,2.8,reported
2360,ZA1994A108,South Africa,ZA,Mpumalanga,none,Mpumalanga,Sorghum,Summer,2000,10-01,2001,04-01,Commercial (PS),area,17000.0,reported
2361,ZA1994A108,South Africa,ZA,Mpumalanga,none,Mpumalanga,Sorghum,Summer,2000,10-01,2001,04-01,Commercial (PS),production,41650.0,reported
2362,ZA1994A108,South Africa,ZA,Mpumalanga,none,Mpumalanga,Sorghum,Summer,2000,10-01,2001,04-01,Commercial (PS),yield,2.45,reported
2363,ZA1994A102,South Africa,ZA,Eastern Cape,none,Eastern Cape,Maize (White),Summer,2000,10-01,2001,04-01,Commercial (PS),area,4900.0,reported
2364,ZA1994A102,South Africa,ZA,Eastern Cape,none,Eastern Cape,Maize (White),Summer,2000,10-01,2001,04-01,Commercial (PS),production,19600.0,reported
2365,ZA1994A102,South Africa,ZA,Eastern Cape,none,Eastern Cape,Maize (White),Summer,2000,10-01,2001,04-01,Commercial (PS),yield,4.0,reported
2366,ZA1994A106,South Africa,ZA,North West,none,North West,Maize (White),Summer,2000,10-01,2001,04-01,Commercial (PS),area,650000.0,reported
2367,ZA1994A106,South Africa,ZA,North West,none,North West,Maize (White),Summer,2000,10-01,2001,04-01,Commercial (PS),production,1495000.0,reported
2368,ZA1994A106,South Africa,ZA,North West,none,North West,Maize (White),Summer,2000,10-01,2001,04-01,Commercial (PS),yield,2.3,reported
2369,ZA1994A106,South Africa,ZA,North West,none,North West,Maize (Yellow),Summer,2000,10-01,2001,04-01,Commercial (PS),area,290000.0,reported
2370,ZA1994A106,South Africa,ZA,North West,none,North West,Maize (Yellow),Summer,2000,10-01,2001,04-01,Commercial (PS),production,638000.0,reported
2371,ZA1994A106,South Africa,ZA,North West,none,North West,Maize (Yellow),Summer,2000,10-01,2001,04-01,Commercial (PS),yield,2.2,reported
2372,ZA1994A101,South Africa,ZA,Western Cape,none,Western Cape,Maize (Yellow),Summer,2000,10-01,2001,04-01,Commercial (PS),area,1300.0,reported
2373,ZA1994A101,South Africa,ZA,Western Cape,none,Western Cape,Maize (Yellow),Summer,2000,10-01,2001,04-01,Commercial (PS),production,7800.0,reported
2374,ZA1994A101,South Africa,ZA,Western Cape,none,Western Cape,Maize (Yellow),Summer,2000,10-01,2001,04-01,Commercial (PS),yield,6.0,reported
2375,ZA1994A101,South Africa,ZA,Western Cape,none,Western Cape,Maize (White),Summer,2000,10-01,2001,04-01,Commercial (PS),area,105.0,reported
2376,ZA1994A101,South Africa,ZA,Western Cape,none,Western Cape,Maize (White),Summer,2000,10-01,2001,04-01,Commercial (PS),production,840.0,reported
2377,ZA1994A101,South Africa,ZA,Western Cape,none,Western Cape,Maize (White),Summer,2000,10-01,2001,04-01,Commercial (PS),yield,8.0,reported
2378,ZA1994A104,South Africa,ZA,Free State,none,Free State,Sorghum,Summer,2000,10-01,2001,04-01,Commercial (PS),area,50000.0,reported
2379,ZA1994A104,South Africa,ZA,Free State,none,Free State,Sorghum,Summer,2000,10-01,2001,04-01,Commercial (PS),production,87500.0,reported
2380,ZA1994A104,South Africa,ZA,Free State,none,Free State,Sorghum,Summer,2000,10-01,2001,04-01,Commercial (PS),yield,1.75,reported
2381,ZA1994A107,South Africa,ZA,Gauteng,none,Gauteng,Maize (White),Summer,2000,10-01,2001,04-01,Commercial (PS),area,56000.0,reported
2382,ZA1994A107,South Africa,ZA,Gauteng,none,Gauteng,Maize (White),Summer,2000,10-01,2001,04-01,Commercial (PS),production,168000.0,reported
2383,ZA1994A107,South Africa,ZA,Gauteng,none,Gauteng,Maize (White),Summer,2000,10-01,2001,04-01,Commercial (PS),yield,3.0,reported
2384,ZA1994A107,South Africa,ZA,Gauteng,none,Gauteng,Maize (Yellow),Summer,2000,10-01,2001,04-01,Commercial (PS),area,55000.0,reported
2385,ZA1994A107,South Africa,ZA,Gauteng,none,Gauteng,Maize (Yellow),Summer,2000,10-01,2001,04-01,Commercial (PS),production,154000.0,reported
2386,ZA1994A107,South Africa,ZA,Gauteng,none,Gauteng,Maize (Yellow),Summer,2000,10-01,2001,04-01,Commercial (PS),yield,2.8,reported
2387,ZA1994A109,South Africa,ZA,Limpopo,none,Limpopo,Maize (White),Summer,2000,10-01,2001,04-01,Commercial (PS),area,32000.0,reported
2388,ZA1994A109,South Africa,ZA,Limpopo,none,Limpopo,Maize (White),Summer,2000,10-01,2001,04-01,Commercial (PS),production,68800.0,reported
2389,ZA1994A109,South Africa,ZA,Limpopo,none,Limpopo,Maize (White),Summer,2000,10-01,2001,04-01,Commercial (PS),yield,2.15,reported
2390,ZA1994A104,South Africa,ZA,Free State,none,Free State,Maize (White),Summer,2000,10-01,2001,04-01,Commercial (PS),area,610000.0,reported
2391,ZA1994A104,South Africa,ZA,Free State,none,Free State,Maize (White),Summer,2000,10-01,2001,04-01,Commercial (PS),production,1647000.0,reported
2392,ZA1994A104,South Africa,ZA,Free State,none,Free State,Maize (White),Summer,2000,10-01,2001,04-01,Commercial (PS),yield,2.7,reported
2393,ZA1994A104,South Africa,ZA,Free State,none,Free State,Maize (Yellow),Summer,2000,10-01,2001,04-01,Commercial (PS),area,365000.0,reported
2394,ZA1994A104,South Africa,ZA,Free State,none,Free State,Maize (Yellow),Summer,2000,10-01,2001,04-01,Commercial (PS),production,949000.0,reported
2395,ZA1994A104,South Africa,ZA,Free State,none,Free State,Maize (Yellow),Summer,2000,10-01,2001,04-01,Commercial (PS),yield,2.6,reported
2396,ZA1994A107,South Africa,ZA,Gauteng,none,Gauteng,Sorghum,Summer,2000,10-01,2001,04-01,Commercial (PS),area,2500.0,reported
2397,ZA1994A107,South Africa,ZA,Gauteng,none,Gauteng,Sorghum,Summer,2000,10-01,2001,04-01,Commercial (PS),production,5750.0,reported
2398,ZA1994A107,South Africa,ZA,Gauteng,none,Gauteng,Sorghum,Summer,2000,10-01,2001,04-01,Commercial (PS),yield,2.3,reported
2399,ZA1994A109,South Africa,ZA,Limpopo,none,Limpopo,Sorghum,Summer,2000,10-01,2001,04-01,Commercial (PS),area,6800.0,reported
2400,ZA1994A109,South Africa,ZA,Limpopo,none,Limpopo,Sorghum,Summer,2000,10-01,2001,04-01,Commercial (PS),production,14280.0,reported
2401,ZA1994A109,South Africa,ZA,Limpopo,none,Limpopo,Sorghum,Summer,2000,10-01,2001,04-01,Commercial (PS),yield,2.1,reported
2402,ZA1994A109,South Africa,ZA,Limpopo,none,Limpopo,Maize (Yellow),Summer,2000,10-01,2001,04-01,Commercial (PS),area,9600.0,reported
2403,ZA1994A109,South Africa,ZA,Limpopo,none,Limpopo,Maize (Yellow),Summer,2000,10-01,2001,04-01,Commercial (PS),production,19200.0,reported
2404,ZA1994A109,South Africa,ZA,Limpopo,none,Limpopo,Maize (Yellow),Summer,2000,10-01,2001,04-01,Commercial (PS),yield,2.0,reported
2405,ZA1994A101,South Africa,ZA,Western Cape,none,Western Cape,Wheat,Winter,2002,04-01,2002,11-01,none,yield,2.32845953,reported
2406,ZA1994A103,South Africa,ZA,Northern Cape,none,Northern Cape,Wheat,Winter,2002,04-01,2002,11-01,none,yield,5.92592593,reported
2407,ZA1994A105,South Africa,ZA,Kwazulu-Natal,none,Kwazulu-Natal,Wheat,Winter,2002,04-01,2002,11-01,none,yield,4.60465116,reported
2408,ZA1994A104,South Africa,ZA,Free State,none,Free State,Wheat,Winter,2002,04-01,2002,11-01,none,yield,1.86363636,reported
2409,ZA1994A108,South Africa,ZA,Mpumalanga,none,Mpumalanga,Wheat,Winter,2002,04-01,2002,11-01,none,yield,5.08510638,reported
2410,ZA1994A102,South Africa,ZA,Eastern Cape,none,Eastern Cape,Wheat,Winter,2002,04-01,2002,11-01,Commercial (PS),area,3500.0,reported
2411,ZA1994A102,South Africa,ZA,Eastern Cape,none,Eastern Cape,Wheat,Winter,2002,04-01,2002,11-01,Commercial (PS),production,10500.0,reported
2412,ZA1994A102,South Africa,ZA,Eastern Cape,none,Eastern Cape,Wheat,Winter,2002,04-01,2002,11-01,Commercial (PS),yield,3.0,reported
2413,ZA1994A107,South Africa,ZA,Gauteng,none,Gauteng,Wheat,Winter,2002,04-01,2002,11-01,Commercial (PS),area,2500.0,reported
2414,ZA1994A107,South Africa,ZA,Gauteng,none,Gauteng,Wheat,Winter,2002,04-01,2002,11-01,Commercial (PS),production,12000.0,reported
2415,ZA1994A107,South Africa,ZA,Gauteng,none,Gauteng,Wheat,Winter,2002,04-01,2002,11-01,Commercial (PS),yield,4.8,reported
2416,ZA1994A105,South Africa,ZA,Kwazulu-Natal,none,Kwazulu-Natal,Wheat,Winter,2002,04-01,2002,11-01,Commercial (PS),area,8600.0,reported
2417,ZA1994A105,South Africa,ZA,Kwazulu-Natal,none,Kwazulu-Natal,Wheat,Winter,2002,04-01,2002,11-01,Commercial (PS),production,39600.0,reported
2418,ZA1994A105,South Africa,ZA,Kwazulu-Natal,none,Kwazulu-Natal,Wheat,Winter,2002,04-01,2002,11-01,Commercial (PS),yield,4.6,reported
2419,ZA1994A109,South Africa,ZA,Limpopo,none,Limpopo,Wheat,Winter,2002,04-01,2002,11-01,Commercial (PS),area,17000.0,reported
2420,ZA1994A109,South Africa,ZA,Limpopo,none,Limpopo,Wheat,Winter,2002,04-01,2002,11-01,Commercial (PS),production,68000.0,reported
2421,ZA1994A109,South Africa,ZA,Limpopo,none,Limpopo,Wheat,Winter,2002,04-01,2002,11-01,Commercial (PS),yield,4.0,reported
2422,ZA1994A101,South Africa,ZA,Western Cape,none,Western Cape,Barley,Winter,2002,04-01,2002,11-01,Commercial (PS),area,66000.0,reported
2423,ZA1994A101,South Africa,ZA,Western Cape,none,Western Cape,Barley,Winter,2002,04-01,2002,11-01,Commercial (PS),production,148500.0,reported
2424,ZA1994A101,South Africa,ZA,Western Cape,none,Western Cape,Barley,Winter,2002,04-01,2002,11-01,Commercial (PS),yield,2.25,reported
2425,ZA1994A106,South Africa,ZA,North West,none,North West,Barley,Winter,2002,04-01,2002,11-01,Commercial (PS),area,2200.0,reported
2426,ZA1994A106,South Africa,ZA,North West,none,North West,Barley,Winter,2002,04-01,2002,11-01,Commercial (PS),production,11660.0,reported
2427,ZA1994A106,South Africa,ZA,North West,none,North West,Barley,Winter,2002,04-01,2002,11-01,Commercial (PS),yield,5.3,reported
2428,ZA1994A103,South Africa,ZA,Northern Cape,none,Northern Cape,Wheat,Winter,2002,04-01,2002,11-01,Commercial (PS),area,54000.0,reported
2429,ZA1994A103,South Africa,ZA,Northern Cape,none,Northern Cape,Wheat,Winter,2002,04-01,2002,11-01,Commercial (PS),production,320000.0,reported
2430,ZA1994A103,South Africa,ZA,Northern Cape,none,Northern Cape,Wheat,Winter,2002,04-01,2002,11-01,Commercial (PS),yield,5.93,reported
2431,ZA1994A102,South Africa,ZA,Eastern Cape,none,Eastern Cape,Barley,Winter,2002,04-01,2002,11-01,Commercial (PS),area,370.0,reported
2432,ZA1994A102,South Africa,ZA,Eastern Cape,none,Eastern Cape,Barley,Winter,2002,04-01,2002,11-01,Commercial (PS),production,1110.0,reported
2433,ZA1994A102,South Africa,ZA,Eastern Cape,none,Eastern Cape,Barley,Winter,2002,04-01,2002,11-01,Commercial (PS),yield,3.0,reported
2434,ZA1994A106,South Africa,ZA,North West,none,North West,Wheat,Winter,2002,04-01,2002,11-01,Commercial (PS),area,28000.0,reported
2435,ZA1994A106,South Africa,ZA,North West,none,North West,Wheat,Winter,2002,04-01,2002,11-01,Commercial (PS),production,145600.0,reported
2436,ZA1994A106,South Africa,ZA,North West,none,North West,Wheat,Winter,2002,04-01,2002,11-01,Commercial (PS),yield,5.2,reported
2437,ZA1994A104,South Africa,ZA,Free State,none,Free State,Wheat,Winter,2002,04-01,2002,11-01,Commercial (PS),area,440000.0,reported
2438,ZA1994A104,South Africa,ZA,Free State,none,Free State,Wheat,Winter,2002,04-01,2002,11-01,Commercial (PS),production,820000.0,reported
2439,ZA1994A104,South Africa,ZA,Free State,none,Free State,Wheat,Winter,2002,04-01,2002,11-01,Commercial (PS),yield,1.86,reported
2440,ZA1994A108,South Africa,ZA,Mpumalanga,none,Mpumalanga,Wheat,Winter,2002,04-01,2002,11-01,Commercial (PS),area,23500.0,reported
2441,ZA1994A108,South Africa,ZA,Mpumalanga,none,Mpumalanga,Wheat,Winter,2002,04-01,2002,11-01,Commercial (PS),production,119500.0,reported
2442,ZA1994A108,South Africa,ZA,Mpumalanga,none,Mpumalanga,Wheat,Winter,2002,04-01,2002,11-01,Commercial (PS),yield,5.09,reported
2443,ZA1994A103,South Africa,ZA,Northern Cape,none,Northern Cape,Barley,Winter,2002,04-01,2002,11-01,Commercial (PS),area,4200.0,reported
2444,ZA1994A103,South Africa,ZA,Northern Cape,none,Northern Cape,Barley,Winter,2002,04-01,2002,11-01,Commercial (PS),production,23100.0,reported
2445,ZA1994A103,South Africa,ZA,Northern Cape,none,Northern Cape,Barley,Winter,2002,04-01,2002,11-01,Commercial (PS),yield,5.5,reported
2446,ZA1994A101,South Africa,ZA,Western Cape,none,Western Cape,Wheat,Winter,2002,04-01,2002,11-01,Commercial (PS),area,383000.0,reported
2447,ZA1994A101,South Africa,ZA,Western Cape,none,Western Cape,Wheat,Winter,2002,04-01,2002,11-01,Commercial (PS),production,891800.0,reported
2448,ZA1994A101,South Africa,ZA,Western Cape,none,Western Cape,Wheat,Winter,2002,04-01,2002,11-01,Commercial (PS),yield,2.33,reported
2449,ZA1994A102,South Africa,ZA,Eastern Cape,none,Eastern Cape,Wheat,Summer,2001,10-01,2002,04-01,none,area,200.0,reported
2450,ZA1994A102,South Africa,ZA,Eastern Cape,none,Eastern Cape,Wheat,Summer,2001,10-01,2002,04-01,none,production,400.0,reported
2451,ZA1994A102,South Africa,ZA,Eastern Cape,none,Eastern Cape,Wheat,Summer,2001,10-01,2002,04-01,none,yield,2.0,reported
2452,ZA1994A105,South Africa,ZA,Kwazulu-Natal,none,Kwazulu-Natal,Wheat,Summer,2001,10-01,2002,04-01,none,area,50.0,reported
2453,ZA1994A105,South Africa,ZA,Kwazulu-Natal,none,Kwazulu-Natal,Wheat,Summer,2001,10-01,2002,04-01,none,production,125.0,reported
2454,ZA1994A105,South Africa,ZA,Kwazulu-Natal,none,Kwazulu-Natal,Wheat,Summer,2001,10-01,2002,04-01,none,yield,2.5,reported
2455,ZA1994A108,South Africa,ZA,Mpumalanga,none,Mpumalanga,Maize (White),Summer,2001,10-01,2002,04-01,none,yield,3.90086207,reported
2456,ZA1994A104,South Africa,ZA,Free State,none,Free State,Wheat,Summer,2001,10-01,2002,04-01,none,area,40000.0,reported
2457,ZA1994A104,South Africa,ZA,Free State,none,Free State,Wheat,Summer,2001,10-01,2002,04-01,none,production,100000.0,reported
2458,ZA1994A104,South Africa,ZA,Free State,none,Free State,Wheat,Summer,2001,10-01,2002,04-01,none,yield,2.5,reported
2459,ZA1994A108,South Africa,ZA,Mpumalanga,none,Mpumalanga,Wheat,Summer,2001,10-01,2002,04-01,none,area,18000.0,reported
2460,ZA1994A108,South Africa,ZA,Mpumalanga,none,Mpumalanga,Wheat,Summer,2001,10-01,2002,04-01,none,production,57600.0,reported
2461,ZA1994A108,South Africa,ZA,Mpumalanga,none,Mpumalanga,Wheat,Summer,2001,10-01,2002,04-01,none,yield,3.2,reported
2462,ZA1994A106,South Africa,ZA,North West,none,North West,Maize (White),Summer,2001,10-01,2002,04-01,none,yield,2.60038119,reported
2463,ZA1994A106,South Africa,ZA,North West,none,North West,Wheat,Summer,2001,10-01,2002,04-01,none,area,5500.0,reported
2464,ZA1994A106,South Africa,ZA,North West,none,North West,Wheat,Summer,2001,10-01,2002,04-01,none,production,13750.0,reported
2465,ZA1994A106,South Africa,ZA,North West,none,North West,Wheat,Summer,2001,10-01,2002,04-01,none,yield,2.5,reported
2466,ZA1994A109,South Africa,ZA,Limpopo,none,Limpopo,Wheat,Summer,2001,10-01,2002,04-01,none,area,9000.0,reported
2467,ZA1994A109,South Africa,ZA,Limpopo,none,Limpopo,Wheat,Summer,2001,10-01,2002,04-01,none,production,18900.0,reported
2468,ZA1994A109,South Africa,ZA,Limpopo,none,Limpopo,Wheat,Summer,2001,10-01,2002,04-01,none,yield,2.1,reported
2469,ZA1994A105,South Africa,ZA,Kwazulu-Natal,none,Kwazulu-Natal,Maize (White),Summer,2001,10-01,2002,04-01,none,yield,4.53846154,reported
2470,ZA1994A103,South Africa,ZA,Northern Cape,none,Northern Cape,Maize (Yellow),Summer,2001,10-01,2002,04-01,none,yield,9.80331263,reported
2471,ZA1994A107,South Africa,ZA,Gauteng,none,Gauteng,Wheat,Summer,2001,10-01,2002,04-01,none,area,2500.0,reported
2472,ZA1994A107,South Africa,ZA,Gauteng,none,Gauteng,Wheat,Summer,2001,10-01,2002,04-01,none,production,6500.0,reported
2473,ZA1994A107,South Africa,ZA,Gauteng,none,Gauteng,Wheat,Summer,2001,10-01,2002,04-01,none,yield,2.6,reported
2474,ZA1994A107,South Africa,ZA,Gauteng,none,Gauteng,Maize (White),Summer,2001,10-01,2002,04-01,none,yield,3.90082645,reported
2475,ZA1994A104,South Africa,ZA,Free State,none,Free State,Maize (Yellow),Summer,2001,10-01,2002,04-01,none,yield,3.05026455,reported
2476,ZA1994A109,South Africa,ZA,Limpopo,none,Limpopo,Maize (White),Summer,2001,10-01,2002,04-01,Commercial (PS),area,36000.0,reported
2477,ZA1994A109,South Africa,ZA,Limpopo,none,Limpopo,Maize (White),Summer,2001,10-01,2002,04-01,Commercial (PS),production,90000.0,reported
2478,ZA1994A109,South Africa,ZA,Limpopo,none,Limpopo,Maize (White),Summer,2001,10-01,2002,04-01,Commercial (PS),yield,2.5,reported
2479,ZA1994A107,South Africa,ZA,Gauteng,none,Gauteng,Maize (White),Summer,2001,10-01,2002,04-01,Commercial (PS),area,60500.0,reported
2480,ZA1994A107,South Africa,ZA,Gauteng,none,Gauteng,Maize (White),Summer,2001,10-01,2002,04-01,Commercial (PS),production,236000.0,reported
2481,ZA1994A107,South Africa,ZA,Gauteng,none,Gauteng,Maize (White),Summer,2001,10-01,2002,04-01,Commercial (PS),yield,3.9,reported
2482,ZA1994A107,South Africa,ZA,Gauteng,none,Gauteng,Sorghum,Summer,2001,10-01,2002,04-01,Commercial (PS),area,2500.0,reported
2483,ZA1994A107,South Africa,ZA,Gauteng,none,Gauteng,Sorghum,Summer,2001,10-01,2002,04-01,Commercial (PS),production,6500.0,reported
2484,ZA1994A107,South Africa,ZA,Gauteng,none,Gauteng,Sorghum,Summer,2001,10-01,2002,04-01,Commercial (PS),yield,2.6,reported
2485,ZA1994A104,South Africa,ZA,Free State,none,Free State,Maize (Yellow),Summer,2001,10-01,2002,04-01,Commercial (PS),area,378000.0,reported
2486,ZA1994A104,South Africa,ZA,Free State,none,Free State,Maize (Yellow),Summer,2001,10-01,2002,04-01,Commercial (PS),production,1153000.0,reported
2487,ZA1994A104,South Africa,ZA,Free State,none,Free State,Maize (Yellow),Summer,2001,10-01,2002,04-01,Commercial (PS),yield,3.05,reported
2488,ZA1994A104,South Africa,ZA,Free State,none,Free State,Maize (White),Summer,2001,10-01,2002,04-01,Commercial (PS),area,688000.0,reported
2489,ZA1994A104,South Africa,ZA,Free State,none,Free State,Maize (White),Summer,2001,10-01,2002,04-01,Commercial (PS),production,2064000.0,reported
2490,ZA1994A104,South Africa,ZA,Free State,none,Free State,Maize (White),Summer,2001,10-01,2002,04-01,Commercial (PS),yield,3.0,reported
2491,ZA1994A109,South Africa,ZA,Limpopo,none,Limpopo,Sorghum,Summer,2001,10-01,2002,04-01,Commercial (PS),area,9000.0,reported
2492,ZA1994A109,South Africa,ZA,Limpopo,none,Limpopo,Sorghum,Summer,2001,10-01,2002,04-01,Commercial (PS),production,18900.0,reported
2493,ZA1994A109,South Africa,ZA,Limpopo,none,Limpopo,Sorghum,Summer,2001,10-01,2002,04-01,Commercial (PS),yield,2.1,reported
2494,ZA1994A104,South Africa,ZA,Free State,none,Free State,Sorghum,Summer,2001,10-01,2002,04-01,Commercial (PS),area,40000.0,reported
