,fnid,country,country_code,admin_1,admin_2,name,product,season_name,planting_year,planting_month,harvest_year,harvest_month,crop_production_system,indicator,value,QC_flag
2098,UG2007A20233,Uganda,UG,Eastern,Bugiri,Bugiri,Millet,Second,2008,8,2008,12,none,production,682.0,0
2099,UG2007A20233,Uganda,UG,Eastern,Bugiri,Bugiri,Millet,Second,2008,8,2008,12,none,yield,1.0103703703703704,0
2103,UG2007A20233,Uganda,UG,Eastern,Bugiri,Bugiri,Soybean,Second,2008,8,2008,12,none,area,643.0,0
2104,UG2007A20233,Uganda,UG,Eastern,Bugiri,Bugiri,Soybean,Second,2008,8,2008,12,none,production,323.0,0
2105,UG2007A20233,Uganda,UG,Eastern,Bugiri,Bugiri,Soybean,Second,2008,8,2008,12,none,yield,0.5023328149300156,0
4383,UG2007A20408,Uganda,UG,Western,Kabale,Kabale,Cooking Banana,Second,2008,8,2008,12,none,yield,3.886654478976234,0
4382,UG2007A20408,Uganda,UG,Western,Kabale,Kabale,Cooking Banana,Second,2008,8,2008,12,none,production,19134.0,0
4381,UG2007A20408,Uganda,UG,Western,Kabale,Kabale,Cooking Banana,Second,2008,8,2008,12,none,area,4923.0,0
2109,UG2007A20233,Uganda,UG,Eastern,Bugiri,Bugiri,Sesame Seed,Second,2008,8,2008,12,none,area,167.0,0
2110,UG2007A20233,Uganda,UG,Eastern,Bugiri,Bugiri,Sesame Seed,Second,2008,8,2008,12,none,production,129.0,0
2111,UG2007A20233,Uganda,UG,Eastern,Bugiri,Bugiri,Sesame Seed,Second,2008,8,2008,12,none,yield,0.7724550898203593,0
2113,UG2007A20233,Uganda,UG,Eastern,Bugiri,Bugiri,Field Peas,Second,2008,8,2008,12,none,area,26.0,0
2114,UG2007A20233,Uganda,UG,Eastern,Bugiri,Bugiri,Field Peas,Second,2008,8,2008,12,none,production,12.0,0
2115,UG2007A20233,Uganda,UG,Eastern,Bugiri,Bugiri,Field Peas,Second,2008,8,2008,12,none,yield,0.46153846153846156,0
4377,UG2007A20408,Uganda,UG,Western,Kabale,Kabale,Banana,Second,2008,8,2008,12,none,yield,0.04185022026431718,0
2119,UG2007A20233,Uganda,UG,Eastern,Bugiri,Bugiri,Rice,Second,2008,8,2008,12,none,area,2250.0,0
2120,UG2007A20233,Uganda,UG,Eastern,Bugiri,Bugiri,Rice,Second,2008,8,2008,12,none,production,2044.0,0
