,fnid,country,country_code,admin_1,admin_2,name,product,season_name,planting_year,planting_month,harvest_year,harvest_month,crop_production_system,indicator,value,gscd_code
117,MW1998A20201,Malawi,MW,Central,Kasungu,Kasungu,Sorghum,Main,2003,11-01,2004,07-01,none,area,54.0,reported
118,MW1998A20201,Malawi,MW,Central,Kasungu,Kasungu,Sorghum,Main,2003,11-01,2004,07-01,none,production,26.0,reported
119,MW1998A20201,Malawi,MW,Central,Kasungu,Kasungu,Sorghum,Main,2003,11-01,2004,07-01,none,yield,0.48148148,reported
120,MW1998A20201,Malawi,MW,Central,Kasungu,Kasungu,Millet,Main,2003,11-01,2004,07-01,none,area,1418.0,reported
121,MW1998A20201,Malawi,MW,Central,Kasungu,Kasungu,Millet,Main,2003,11-01,2004,07-01,none,production,774.0,reported
122,MW1998A20201,Malawi,MW,Central,Kasungu,Kasungu,Millet,Main,2003,11-01,2004,07-01,none,yield,0.54583921,reported
123,MW1998A20201,Malawi,MW,Central,Kasungu,Kasungu,Maize,Main,2003,11-01,2004,07-01,none,area,82975.0,reported
124,MW1998A20201,Malawi,MW,Central,Kasungu,Kasungu,Maize,Main,2003,11-01,2004,07-01,none,production,72920.0,reported
125,MW1998A20201,Malawi,MW,Central,Kasungu,Kasungu,Maize,Main,2003,11-01,2004,07-01,none,yield,0.87881892,reported
126,MW1998A20201,Malawi,MW,Central,Kasungu,Kasungu,Rice,Main,2003,11-01,2004,07-01,none,area,345.0,reported
127,MW1998A20201,Malawi,MW,Central,Kasungu,Kasungu,Rice,Main,2003,11-01,2004,07-01,none,production,245.0,reported
128,MW1998A20201,Malawi,MW,Central,Kasungu,Kasungu,Rice,Main,2003,11-01,2004,07-01,none,yield,0.71014493,reported
129,MW1998A20202,Malawi,MW,Central,Nkhotakota,Nkhotakota,Sorghum,Main,2004,11-01,2005,07-01,none,area,26.0,reported
130,MW1998A20202,Malawi,MW,Central,Nkhotakota,Nkhotakota,Sorghum,Main,2004,11-01,2005,07-01,none,production,11.0,reported
131,MW1998A20202,Malawi,MW,Central,Nkhotakota,Nkhotakota,Sorghum,Main,2004,11-01,2005,07-01,none,yield,0.42307692,reported
