,fnid,country,country_code,admin_1,admin_2,name,product,season_name,planting_year,planting_month,harvest_year,harvest_month,crop_production_system,indicator,value,gscd_code
77,LS1980A101,Lesotho,LS,Berea,none,Berea,Maize,Summer,2017,10-01,2018,07-01,All (PS),area,20516.0,reported
78,LS1980A101,Lesotho,LS,Berea,none,Berea,Maize,Summer,2017,10-01,2018,07-01,All (PS),production,8675.0,reported
79,LS1980A101,Lesotho,LS,Berea,none,Berea,Maize,Summer,2017,10-01,2018,07-01,All (PS),yield,0.42,reported
80,LS1980A101,Lesotho,LS,Berea,none,Berea,Wheat,Summer,2017,10-01,2018,07-01,All (PS),area,403.0,reported
81,LS1980A101,Lesotho,LS,Berea,none,Berea,Sorghum,Summer,2017,10-01,2018,07-01,All (PS),area,3077.0,reported
82,LS1980A101,Lesotho,LS,Berea,none,Berea,Sorghum,Summer,2017,10-01,2018,07-01,All (PS),production,523.0,reported
83,LS1980A101,Lesotho,LS,Berea,none,Berea,Sorghum,Summer,2017,10-01,2018,07-01,All (PS),yield,0.17,reported
84,LS1980A101,Lesotho,LS,Berea,none,Berea,Wheat,Summer,2016,10-01,2017,07-01,All (PS),area,870.0,reported
85,LS1980A101,Lesotho,LS,Berea,none,Berea,Wheat,Summer,2016,10-01,2017,07-01,All (PS),production,570.0,reported
86,LS1980A101,Lesotho,LS,Berea,none,Berea,Wheat,Summer,2016,10-01,2017,07-01,All (PS),yield,0.65,reported
87,LS1980A101,Lesotho,LS,Berea,none,Berea,Maize,Summer,2016,10-01,2017,07-01,All (PS),area,22172.0,reported
88,LS1980A101,Lesotho,LS,Berea,none,Berea,Maize,Summer,2016,10-01,2017,07-01,All (PS),production,8799.0,reported
89,LS1980A101,Lesotho,LS,Berea,none,Berea,Maize,Summer,2016,10-01,2017,07-01,All (PS),yield,0.4,reported
90,LS1980A101,Lesotho,LS,Berea,none,Berea,Sorghum,Summer,2016,10-01,2017,07-01,All (PS),area,5423.0,reported
91,LS1980A101,Lesotho,LS,Berea,none,Berea,Sorghum,Summer,2016,10-01,2017,07-01,All (PS),production,3572.0,reported
92,LS1980A101,Lesotho,LS,Berea,none,Berea,Sorghum,Summer,2016,10-01,2017,07-01,All (PS),yield,0.66,reported
93,LS1980A101,Lesotho,LS,Berea,none,Berea,Wheat,Summer,2015,10-01,2016,07-01,All (PS),area,86.0,reported
94,LS1980A101,Lesotho,LS,Berea,none,Berea,Wheat,Summer,2015,10-01,2016,07-01,All (PS),production,26.0,reported
95,LS1980A101,Lesotho,LS,Berea,none,Berea,Wheat,Summer,2015,10-01,2016,07-01,All (PS),yield,0.30232558,reported
96,LS1980A101,Lesotho,LS,Berea,none,Berea,Sorghum,Summer,2015,10-01,2016,07-01,All (PS),area,480.0,reported
97,LS1980A101,Lesotho,LS,Berea,none,Berea,Sorghum,Summer,2015,10-01,2016,07-01,All (PS),production,4.0,reported
98,LS1980A101,Lesotho,LS,Berea,none,Berea,Sorghum,Summer,2015,10-01,2016,07-01,All (PS),yield,0.00833333,reported
99,LS1980A101,Lesotho,LS,Berea,none,Berea,Maize,Summer,2015,10-01,2016,07-01,All (PS),area,9942.0,reported
