,fnid,country,country_code,admin_1,admin_2,name,product,season_name,planting_year,planting_month,harvest_year,harvest_month,crop_production_system,indicator,value,QC_flag
1934,KE2013A108,Kenya,KE,Wajir,none,Wajir,Maize,Annual,1982,1,1982,12,none,production,616.5,0
1935,KE2013A108,Kenya,KE,Wajir,none,Wajir,Maize,Annual,1982,1,1982,12,none,yield,0.9,0
8744,KE2013A127,Kenya,KE,Uasin Gishu,none,Uasin Gishu,Beans (mixed),Annual,1982,1,1982,12,none,yield,0.9000521920668059,0
8743,KE2013A127,Kenya,KE,Uasin Gishu,none,Uasin Gishu,Beans (mixed),Annual,1982,1,1982,12,none,production,6898.0,0
8742,KE2013A127,Kenya,KE,Uasin Gishu,none,Uasin Gishu,Beans (mixed),Annual,1982,1,1982,12,none,area,7664.0,0
8546,KE2013A127,Kenya,KE,Uasin Gishu,none,Uasin Gishu,Maize,Annual,1982,1,1982,12,none,yield,2.8800162922311783,0
8545,KE2013A127,Kenya,KE,Uasin Gishu,none,Uasin Gishu,Maize,Annual,1982,1,1982,12,none,production,134347.0,0
8798,KE2013A127,Kenya,KE,Uasin Gishu,none,Uasin Gishu,Wheat,Annual,1982,1,1982,12,none,yield,1.8000343415017048,0
11714,KE2013A135,Kenya,KE,Kericho,none,Kericho,Maize,Annual,1982,1,1982,12,none,area,36000.0,0
9301,KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Elgeyo-Marakwet,Millet,Annual,1982,1,1982,12,none,area,100.0,0
9303,KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Elgeyo-Marakwet,Millet,Annual,1982,1,1982,12,none,yield,0.9,0
9763,KE2013A130,Kenya,KE,Baringo,none,Baringo,Maize,Annual,1982,1,1982,12,none,yield,2.915634984025559,0
9762,KE2013A130,Kenya,KE,Baringo,none,Baringo,Maize,Annual,1982,1,1982,12,none,production,29203.0,0
9761,KE2013A130,Kenya,KE,Baringo,none,Baringo,Maize,Annual,1982,1,1982,12,none,area,10016.0,0
9708,KE2013A129,Kenya,KE,Nandi,none,Nandi,Tea,Annual,1982,1,1982,12,none,yield,1.4497290788681516,0
9707,KE2013A129,Kenya,KE,Nandi,none,Nandi,Tea,Annual,1982,1,1982,12,none,production,2408.0,0
