,fnid,country,country_code,admin_1,admin_2,name,product,season_name,planting_year,planting_month,harvest_year,harvest_month,crop_production_system,indicator,value,QC_flag,year,minRe
14543,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Maize,Deyr,1995,10,1996,3,none,production,500.0, ,1996, 
14544,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Maize,Deyr,1995,10,1996,3,none,yield,0.25, ,1996, 
14545,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Maize,Deyr,2009,10,2010,3,riverine,area,1000.0, ,2010, 
14546,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Maize,Deyr,2009,10,2010,3,riverine,production,540.0, ,2010, 
14547,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Maize,Deyr,2009,10,2010,3,riverine,yield,0.54, ,2010, 
14548,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Maize,Deyr,2010,10,2011,3,riverine,area,500.0, ,2011, 
14549,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Maize,Deyr,2010,10,2011,3,riverine,production,350.0, ,2011, 
14550,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Maize,Deyr,2010,10,2011,3,riverine,yield,0.7, ,2011, 
14551,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Maize,Deyr,2011,10,2012,3,riverine,area,600.0, ,2012, 
14552,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Maize,Deyr,2011,10,2012,3,riverine,production,300.0, ,2012, 
14553,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Maize,Deyr,2011,10,2012,3,riverine,yield,0.5, ,2012, 
14554,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Maize,Deyr,2012,10,2013,3,riverine,area,600.0, ,2013, 
14555,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Maize,Deyr,2012,10,2013,3,riverine,production,420.0, ,2013, 
14556,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Maize,Deyr,2012,10,2013,3,riverine,yield,0.7, ,2013, 
14557,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Maize,Deyr,2013,10,2014,3,riverine,area,400.0, ,2014, 
14558,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Maize,Deyr,2013,10,2014,3,riverine,production,200.0, ,2014, 
14559,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Maize,Deyr,2013,10,2014,3,riverine,yield,0.5, ,2014, 
14560,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Maize,Deyr,2014,10,2015,3,riverine,area,400.0, ,2015, 
14561,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Maize,Deyr,2014,10,2015,3,riverine,production,165.0, ,2015, 
14562,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Maize,Deyr,2014,10,2015,3,riverine,yield,0.4125, ,2015, 
14563,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Maize,Deyr,2015,10,2016,3,riverine,area,400.0, ,2016, 
14564,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Maize,Deyr,2015,10,2016,3,riverine,production,240.0, ,2016, 
14565,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Maize,Deyr,2015,10,2016,3,riverine,yield,0.6, ,2016, 
14566,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Maize,Deyr,2016,10,2017,3,riverine,area,300.0, ,2017, 
14567,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Maize,Deyr,2016,10,2017,3,riverine,production,180.0, ,2017, 
14568,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Maize,Deyr,2016,10,2017,3,riverine,yield,0.6, ,2017, 
14569,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Maize,Deyr,2018,10,2019,3,riverine,area,800.0, ,2019, 
14570,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Maize,Deyr,2018,10,2019,3,riverine,production,150.0, ,2019, 
14571,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Maize,Deyr,2018,10,2019,3,riverine,yield,0.1875, ,2019, 
14572,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Maize,Deyr,2020,10,2021,3,riverine,area,900.0, ,2021, 
14573,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Maize,Deyr,2020,10,2021,3,riverine,production,220.00000000000003, ,2021, 
14574,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Maize,Deyr,2020,10,2021,3,riverine,yield,0.2444444444444444, ,2021, 
14575,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Maize,Gu-off,2016,3,2016,9,riverine,area,700.0, ,2016, 
14576,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Maize,Gu-off,2016,3,2016,9,riverine,production,350.0, ,2016, 
14577,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Maize,Gu-off,2016,3,2016,9,riverine,yield,0.5, ,2016, 
14578,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Maize,Gu-off,2018,3,2018,9,riverine,area,750.0, ,2018, 
14579,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Maize,Gu-off,2018,3,2018,9,riverine,production,375.0, ,2018, 
14580,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Maize,Gu-off,2018,3,2018,9,riverine,yield,0.5, ,2018, 
14581,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Maize,Deyr-off,2005,10,2006,4,none,area,360.0, ,2006, 
14582,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Maize,Deyr-off,2005,10,2006,4,none,production,72.0, ,2006, 
14583,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Maize,Deyr-off,2005,10,2006,4,none,yield,0.2, ,2006, 
14584,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Sorghum,Gu,2021,3,2021,8,agro_pastoral,area,2500.0, ,2021, 
14585,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Sorghum,Gu,2021,3,2021,8,agro_pastoral,production,240.0, ,2021, 
14586,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Sorghum,Gu,2021,3,2021,8,agro_pastoral,yield,0.096, ,2021, 
14587,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Sorghum,Gu,1995,3,1995,8,none,area,3000.0, ,1995, 
14588,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Sorghum,Gu,1995,3,1995,8,none,production,926.0, ,1995, 
14589,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Sorghum,Gu,1995,3,1995,8,none,yield,0.3086666666666666, ,1995, 
14590,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Sorghum,Gu,1996,3,1996,8,none,area,1950.0, ,1996, 
14591,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Sorghum,Gu,1996,3,1996,8,none,production,439.0, ,1996, 
14592,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Sorghum,Gu,1996,3,1996,8,none,yield,0.2251282051282051, ,1996, 
14593,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Sorghum,Gu,1997,3,1997,8,none,area,2500.0, ,1997, 
14594,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Sorghum,Gu,1997,3,1997,8,none,production,710.0, ,1997, 
14595,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Sorghum,Gu,1997,3,1997,8,none,yield,0.284, ,1997, 
14596,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Sorghum,Gu,2012,3,2012,8,riverine,area,1700.0, ,2012, 
14597,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Sorghum,Gu,2012,3,2012,8,riverine,production,270.0, ,2012, 
14598,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Sorghum,Gu,2012,3,2012,8,riverine,yield,0.1588235294117647, ,2012, 
14599,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Sorghum,Gu,2014,3,2014,8,riverine,area,500.0, ,2014, 
14600,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Sorghum,Gu,2014,3,2014,8,riverine,production,200.0, ,2014, 
14601,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Sorghum,Gu,2014,3,2014,8,riverine,yield,0.4, ,2014, 
14602,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Sorghum,Gu,2015,3,2015,8,riverine,area,800.0, ,2015, 
14603,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Sorghum,Gu,2015,3,2015,8,riverine,production,292.5, ,2015, 
14604,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Sorghum,Gu,2015,3,2015,8,riverine,yield,0.365625, ,2015, 
14605,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Sorghum,Gu,2016,3,2016,8,riverine,area,1100.0, ,2016, 
14606,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Sorghum,Gu,2016,3,2016,8,riverine,production,45.0, ,2016, 
14607,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Sorghum,Gu,2016,3,2016,8,riverine,yield,0.0409090909090909, ,2016, 
14608,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Sorghum,Gu,2017,3,2017,8,riverine,area,1000.0, ,2017, 
14609,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Sorghum,Gu,2017,3,2017,8,riverine,production,360.0, ,2017, 
14610,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Sorghum,Gu,2017,3,2017,8,riverine,yield,0.36, ,2017, 
14611,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Sorghum,Gu,2019,3,2019,8,riverine,area,3100.0, ,2019, 
14612,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Sorghum,Gu,2019,3,2019,8,riverine,production,315.0, ,2019, 
14613,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Sorghum,Gu,2019,3,2019,8,riverine,yield,0.1016129032258064, ,2019, 
14614,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Sorghum,Gu,2020,3,2020,8,riverine,area,2500.0, ,2020, 
14615,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Sorghum,Gu,2020,3,2020,8,riverine,production,45.0, ,2020, 
14616,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Sorghum,Gu,2020,3,2020,8,riverine,yield,0.018, ,2020, 
14617,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Sorghum,Gu,2021,3,2021,8,riverine,area,4500.0, ,2021, 
14618,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Sorghum,Gu,2021,3,2021,8,riverine,production,387.0, ,2021, 
14619,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Sorghum,Gu,2021,3,2021,8,riverine,yield,0.086, ,2021, 
14620,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Sorghum,Deyr,1993,10,1994,3,none,area,1500.0, ,1994, 
14621,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Sorghum,Deyr,1993,10,1994,3,none,production,600.0, ,1994, 
14622,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Sorghum,Deyr,1993,10,1994,3,none,yield,0.4, ,1994, 
14623,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Sorghum,Deyr,1994,10,1995,3,none,area,1147.24773326, ,1995, 
14624,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Sorghum,Deyr,1994,10,1995,3,none,production,670.0, ,1995, 
14625,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Sorghum,Deyr,1994,10,1995,3,none,yield,0.5840063837791505, ,1995, 
14626,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Sorghum,Deyr,1995,10,1996,3,none,area,2062.0, ,1996, 
14627,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Sorghum,Deyr,1995,10,1996,3,none,production,692.0, ,1996, 
14628,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Sorghum,Deyr,1995,10,1996,3,none,yield,0.3355965082444229, ,1996, 
14629,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Sorghum,Deyr,2010,10,2011,3,riverine,area,500.0, ,2011, 
14630,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Sorghum,Deyr,2010,10,2011,3,riverine,production,300.0, ,2011, 
14631,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Sorghum,Deyr,2010,10,2011,3,riverine,yield,0.6, ,2011, 
14632,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Sorghum,Deyr,2012,10,2013,3,riverine,area,1300.0, ,2013, 
14633,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Sorghum,Deyr,2012,10,2013,3,riverine,production,585.0, ,2013, 
14634,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Sorghum,Deyr,2012,10,2013,3,riverine,yield,0.45, ,2013, 
14635,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Sorghum,Deyr,2013,10,2014,3,riverine,area,1400.0, ,2014, 
14636,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Sorghum,Deyr,2013,10,2014,3,riverine,production,700.0, ,2014, 
14637,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Sorghum,Deyr,2013,10,2014,3,riverine,yield,0.5, ,2014, 
14638,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Sorghum,Deyr,2014,10,2015,3,riverine,area,1200.0, ,2015, 
14639,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Sorghum,Deyr,2014,10,2015,3,riverine,production,210.0, ,2015, 
14640,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Sorghum,Deyr,2014,10,2015,3,riverine,yield,0.175, ,2015, 
14641,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Sorghum,Deyr,2015,10,2016,3,riverine,area,1900.0, ,2016, 
14642,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Sorghum,Deyr,2015,10,2016,3,riverine,production,760.0, ,2016, 
14643,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Sorghum,Deyr,2015,10,2016,3,riverine,yield,0.4, ,2016, 
14644,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Sorghum,Deyr,2017,10,2018,3,riverine,area,4800.0, ,2018, 
14645,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Sorghum,Deyr,2017,10,2018,3,riverine,production,1780.0, ,2018, 
14646,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Sorghum,Deyr,2017,10,2018,3,riverine,yield,0.3708333333333333, ,2018, 
14647,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Sorghum,Deyr,2020,10,2021,3,riverine,area,3000.0, ,2021, 
14648,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Sorghum,Deyr,2020,10,2021,3,riverine,production,516.0, ,2021, 
14649,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Sorghum,Deyr,2020,10,2021,3,riverine,yield,0.172, ,2021, 
14650,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Sorghum,Gu-off,2016,3,2016,9,riverine,area,200.0, ,2016, 
14651,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Sorghum,Gu-off,2016,3,2016,9,riverine,production,80.0, ,2016, 
14652,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Sorghum,Gu-off,2016,3,2016,9,riverine,yield,0.4, ,2016, 
14653,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Sorghum,Gu-off,2018,3,2018,9,riverine,area,700.0, ,2018, 
14654,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Sorghum,Gu-off,2018,3,2018,9,riverine,production,315.0, ,2018, 
14655,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Sorghum,Gu-off,2018,3,2018,9,riverine,yield,0.45, ,2018, 
14656,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Watermelon,Gu,2012,3,2012,8,none,area,50.0, ,2012, 
14657,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Watermelon,Gu,2012,3,2012,8,none,production,500.0, ,2012, 
14658,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Watermelon,Gu,2012,3,2012,8,none,yield,10.0, ,2012, 
14659,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Watermelon,Gu,2013,3,2013,8,riverine,area,30.0, ,2013, 
14660,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Watermelon,Gu,2013,3,2013,8,riverine,production,300.0, ,2013, 
14661,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Watermelon,Gu,2013,3,2013,8,riverine,yield,10.0, ,2013, 
14662,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Watermelon,Gu,2014,3,2014,8,riverine,area,40.0, ,2014, 
14663,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Watermelon,Gu,2014,3,2014,8,riverine,production,400.0, ,2014, 
14664,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Watermelon,Gu,2014,3,2014,8,riverine,yield,10.0, ,2014, 
14665,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Watermelon,Gu,2015,3,2015,8,riverine,area,30.0, ,2015, 
14666,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Watermelon,Gu,2015,3,2015,8,riverine,production,300.0, ,2015, 
14667,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Watermelon,Gu,2015,3,2015,8,riverine,yield,10.0, ,2015, 
14668,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Watermelon,Gu,2016,3,2016,8,riverine,area,20.0, ,2016, 
14669,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Watermelon,Gu,2016,3,2016,8,riverine,production,200.0, ,2016, 
14670,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Watermelon,Gu,2016,3,2016,8,riverine,yield,10.0, ,2016, 
14671,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Watermelon,Gu,2017,3,2017,8,riverine,area,40.0, ,2017, 
14672,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Watermelon,Gu,2017,3,2017,8,riverine,production,400.0, ,2017, 
14673,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Watermelon,Gu,2017,3,2017,8,riverine,yield,10.0, ,2017, 
14674,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Watermelon,Gu,2018,3,2018,8,riverine,area,20.0, ,2018, 
14675,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Watermelon,Gu,2018,3,2018,8,riverine,production,200.0, ,2018, 
14676,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Watermelon,Gu,2018,3,2018,8,riverine,yield,10.0, ,2018, 
14677,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Watermelon,Gu,2019,3,2019,8,riverine,area,25.0, ,2019, 
14678,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Watermelon,Gu,2019,3,2019,8,riverine,production,250.0, ,2019, 
14679,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Watermelon,Gu,2019,3,2019,8,riverine,yield,10.0, ,2019, 
14680,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Watermelon,Deyr,2008,10,2009,3,none,area,5.0, ,2009, 
14681,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Watermelon,Deyr,2008,10,2009,3,none,production,12.5, ,2009, 
14682,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Watermelon,Deyr,2008,10,2009,3,none,yield,2.5, ,2009, 
14683,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Watermelon,Deyr,2010,10,2011,3,riverine,area,20.0, ,2011, 
14684,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Watermelon,Deyr,2010,10,2011,3,riverine,production,200.0, ,2011, 
14685,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Watermelon,Deyr,2010,10,2011,3,riverine,yield,10.0, ,2011, 
14686,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Watermelon,Deyr,2011,10,2012,3,riverine,area,20.0, ,2012, 
14687,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Watermelon,Deyr,2011,10,2012,3,riverine,production,300.0, ,2012, 
14688,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Watermelon,Deyr,2011,10,2012,3,riverine,yield,15.0, ,2012, 
14689,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Watermelon,Deyr,2012,10,2013,3,riverine,area,25.0, ,2013, 
14690,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Watermelon,Deyr,2012,10,2013,3,riverine,production,250.0, ,2013, 
14691,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Watermelon,Deyr,2012,10,2013,3,riverine,yield,10.0, ,2013, 
14692,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Watermelon,Deyr,2013,10,2014,3,riverine,area,20.0, ,2014, 
14693,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Watermelon,Deyr,2013,10,2014,3,riverine,production,200.0, ,2014, 
14694,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Watermelon,Deyr,2013,10,2014,3,riverine,yield,10.0, ,2014, 
14695,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Watermelon,Deyr,2014,10,2015,3,riverine,area,20.0, ,2015, 
14696,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Watermelon,Deyr,2014,10,2015,3,riverine,production,200.0, ,2015, 
14697,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Watermelon,Deyr,2014,10,2015,3,riverine,yield,10.0, ,2015, 
14698,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Watermelon,Deyr,2016,10,2017,3,riverine,area,20.0, ,2017, 
14699,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Watermelon,Deyr,2016,10,2017,3,riverine,production,200.0, ,2017, 
14700,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Watermelon,Deyr,2016,10,2017,3,riverine,yield,10.0, ,2017, 
14701,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Watermelon,Deyr,2020,10,2021,3,riverine,area,30.0, ,2021, 
14702,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Watermelon,Deyr,2020,10,2021,3,riverine,production,330.0, ,2021, 
14703,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Watermelon,Deyr,2020,10,2021,3,riverine,yield,11.0, ,2021, 
14704,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Cowpea,Deyr,2020,10,2021,3,riverine,area,35.0, ,2021, 
14705,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Cowpea,Deyr,2020,10,2021,3,riverine,production,12.25, ,2021, 
14706,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Cowpea,Deyr,2020,10,2021,3,riverine,yield,0.35, ,2021, 
14707,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Tomato,Gu,2012,3,2012,8,none,area,20.0, ,2012, 
14708,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Tomato,Gu,2012,3,2012,8,none,production,60.0, ,2012, 
14709,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Tomato,Gu,2012,3,2012,8,none,yield,3.0, ,2012, 
14710,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Tomato,Gu,2013,3,2013,8,riverine,area,25.0, ,2013, 
14711,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Tomato,Gu,2013,3,2013,8,riverine,production,75.0, ,2013, 
14712,SO1990A22003,Somalia,SO,Hiiraan,Jalalaqsi,Jalalaqsi,Tomato,Gu,2013,3,2013,8,riverine,yield,3.0, ,2013, 
