,country,source_organization,source_document,geographic_unit_full_name,geographic_unit_name,fnid,admin_0,admin_1,admin_2,admin_3,admin_4,population_group,crop_production_system,start_date,period_date,season_name,season_type,season_date,season_year,planting_start_date,planting_end_date,harvest_start_date,harvest_end_date,vegetative_start_date,vegetative_end_date,reproductive_start_date,reproductive_end_date,document_type,preference_rating,indicator_group,indicator,status,value,population,value_per_capita,product,country_code,locality_name,unit,unit_name,cpcv2,cpcv2_description,geographic_group,fewsnet_region,id,datacollectionperiod,datacollection,datasourcedocument,datasourceorganization,indicator_abbreviation,locality,geographic_unit,season,dataseries,dataseries_name,specialization_type,dataseries_specialization_type,data_usage_policy,created,modified,status_changed,collection_status,collection_status_changed,collection_schedule,collection_date,publication_name
275,Central African Republic,MCDR/DSDI/FAO,"MSAM, Central African Republic","Sangha-Mbaere, Central African Republic",Sangha-Mbaere,CF2003A123,Central African Republic,Sangha-Mbaere,,,,,,2016-01-01,2016-01-31,Main harvest,Harvest,2015-08-01,Main harvest 2015,,,,,,,,,Final Government Crop Production,,Crop Production,Quantity Produced,Collected,1076.67904543,148978,0.007227100950677282,Groundnuts (In Shell),CF,"Sangha-Mbaere, Central African Republic (From 01/01/2003)",t,Tonne,R01422AA,"Groundnuts in shell, not specified",Middle Africa,West Africa,4374751,63969,72151,2533,841,crop:quantity,24613,4506,81,1653629,"CFSAM: Sangha-Mbaere, Central African Republic (From 01/01/2003): R01422AA - Groundnuts (In Shell): Main harvest: crop: crop:quantity: Tonne",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-08-27T17:04:35,2018-08-27T17:04:41,2018-08-27T17:04:41,Published,2018-09-05T17:44:44,Ad Hoc,2016-01-31,CFSAM
276,Central African Republic,MCDR/DSDI/FAO,"MSAM, Central African Republic","Sangha-Mbaere, Central African Republic",Sangha-Mbaere,CF2003A123,Central African Republic,Sangha-Mbaere,,,,,,2016-01-01,2016-01-31,Main harvest,Harvest,2015-08-01,Main harvest 2015,,,,,,,,,Final Government Crop Production,,Crop Production,Quantity Produced,Not Collected,,148978,,Rice (Paddy),CF,"Sangha-Mbaere, Central African Republic (From 01/01/2003)",t,Tonne,R01132AA,"Rice, not husked, unspecified",Middle Africa,West Africa,4374747,63969,72151,2533,841,crop:quantity,24613,4506,81,1653625,"CFSAM: Sangha-Mbaere, Central African Republic (From 01/01/2003): R01132AA - Rice (Paddy), unspecified: Main harvest: crop: crop:quantity: Tonne",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-08-27T17:04:35,2018-08-27T17:04:41,2018-08-27T17:04:41,Published,2018-09-05T17:44:44,Ad Hoc,2016-01-31,CFSAM
277,Central African Republic,MCDR/DSDI/FAO,"MSAM, Central African Republic","Sangha-Mbaere, Central African Republic",Sangha-Mbaere,CF2003A123,Central African Republic,Sangha-Mbaere,,,,,,2016-01-01,2016-01-31,Main harvest,Harvest,2015-08-01,Main harvest 2015,,,,,,,,,Final Government Crop Production,,Crop Production,Quantity Produced,Collected,1150.78082429,148978,0.007724501767307925,Maize (Corn),CF,"Sangha-Mbaere, Central African Republic (From 01/01/2003)",t,Tonne,R01122AA,"Maize grain (corn), other",Middle Africa,West Africa,4374743,63969,72151,2533,841,crop:quantity,24613,4506,81,1653621,"CFSAM: Sangha-Mbaere, Central African Republic (From 01/01/2003): R01122AA - Maize (Corn), unspecified: Main harvest: crop: crop:quantity: Tonne",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-08-27T17:04:35,2018-08-27T17:04:41,2018-08-27T17:04:41,Published,2018-09-05T17:44:44,Ad Hoc,2016-01-31,CFSAM
278,Central African Republic,MCDR/DSDI/FAO,"MSAM, Central African Republic","Sangha-Mbaere, Central African Republic",Sangha-Mbaere,CF2003A123,Central African Republic,Sangha-Mbaere,,,,,,2016-01-01,2016-01-31,Main harvest,Harvest,2015-08-01,Main harvest 2015,,,,,,,,,Final Government Crop Production,,Crop Production,Quantity Produced,Collected,15570.131918,148978,0.10451296109492676,Cassava,CF,"Sangha-Mbaere, Central African Republic (From 01/01/2003)",t,Tonne,R01592AA,Root,Middle Africa,West Africa,4374759,63969,72151,2533,841,crop:quantity,24613,4506,81,1653637,"CFSAM: Sangha-Mbaere, Central African Republic (From 01/01/2003): R01592AA - Cassava: Main harvest: crop: crop:quantity: Tonne",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-08-27T17:04:35,2018-08-27T17:04:41,2018-08-27T17:04:41,Published,2018-09-05T17:44:44,Ad Hoc,2016-01-31,CFSAM
279,Central African Republic,MCDR/DSDI/FAO,"MSAM, Central African Republic","Sangha-Mbaere, Central African Republic",Sangha-Mbaere,CF2003A123,Central African Republic,Sangha-Mbaere,,,,,,2016-01-01,2016-01-31,Main harvest,Harvest,2015-08-01,Main harvest 2015,,,,,,,,,Final Government Crop Production,,Crop Production,Quantity Produced,Not Collected,,148978,,Sesame Seed,CF,"Sangha-Mbaere, Central African Republic (From 01/01/2003)",t,Tonne,R01444AA,Oilseed,Middle Africa,West Africa,4374755,63969,72151,2533,841,crop:quantity,24613,4506,81,1653633,"CFSAM: Sangha-Mbaere, Central African Republic (From 01/01/2003): R01444AA - Sesame Seed: Main harvest: crop: crop:quantity: Tonne",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-08-27T17:04:35,2018-08-27T17:04:41,2018-08-27T17:04:41,Published,2018-09-05T17:44:44,Ad Hoc,2016-01-31,CFSAM
280,Central African Republic,MCDR/DSDI/FAO,"MSAM, Central African Republic","Sangha-Mbaere, Central African Republic",Sangha-Mbaere,CF2003A123,Central African Republic,Sangha-Mbaere,,,,,,2015-01-01,2015-01-31,Main harvest,Harvest,2014-08-01,Main harvest 2014,,,,,,,,,Final Government Crop Production,,Crop Production,Quantity Produced,Collected,18954.94320452,146090,0.12974839622506676,Cassava,CF,"Sangha-Mbaere, Central African Republic (From 01/01/2003)",t,Tonne,R01592AA,Root,Middle Africa,West Africa,4374439,63968,72150,2533,841,crop:quantity,24613,4506,81,1653637,"CFSAM: Sangha-Mbaere, Central African Republic (From 01/01/2003): R01592AA - Cassava: Main harvest: crop: crop:quantity: Tonne",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-08-27T17:04:30,2018-08-27T17:04:41,2018-08-27T17:04:41,Published,2018-09-05T17:44:45,Ad Hoc,2015-01-31,CFSAM
281,Central African Republic,MCDR/DSDI/FAO,"MSAM, Central African Republic","Sangha-Mbaere, Central African Republic",Sangha-Mbaere,CF2003A123,Central African Republic,Sangha-Mbaere,,,,,,2015-01-01,2015-01-31,Main harvest,Harvest,2014-08-01,Main harvest 2014,,,,,,,,,Final Government Crop Production,,Crop Production,Quantity Produced,Not Collected,,146090,,Sesame Seed,CF,"Sangha-Mbaere, Central African Republic (From 01/01/2003)",t,Tonne,R01444AA,Oilseed,Middle Africa,West Africa,4374435,63968,72150,2533,841,crop:quantity,24613,4506,81,1653633,"CFSAM: Sangha-Mbaere, Central African Republic (From 01/01/2003): R01444AA - Sesame Seed: Main harvest: crop: crop:quantity: Tonne",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-08-27T17:04:30,2018-08-27T17:04:41,2018-08-27T17:04:41,Published,2018-09-05T17:44:45,Ad Hoc,2015-01-31,CFSAM
282,Central African Republic,MCDR/DSDI/FAO,"MSAM, Central African Republic","Sangha-Mbaere, Central African Republic",Sangha-Mbaere,CF2003A123,Central African Republic,Sangha-Mbaere,,,,,,2015-01-01,2015-01-31,Main harvest,Harvest,2014-08-01,Main harvest 2014,,,,,,,,,Final Government Crop Production,,Crop Production,Quantity Produced,Collected,1305.06550961,146090,0.008933298032788008,Groundnuts (In Shell),CF,"Sangha-Mbaere, Central African Republic (From 01/01/2003)",t,Tonne,R01422AA,"Groundnuts in shell, not specified",Middle Africa,West Africa,4374431,63968,72150,2533,841,crop:quantity,24613,4506,81,1653629,"CFSAM: Sangha-Mbaere, Central African Republic (From 01/01/2003): R01422AA - Groundnuts (In Shell): Main harvest: crop: crop:quantity: Tonne",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-08-27T17:04:30,2018-08-27T17:04:41,2018-08-27T17:04:41,Published,2018-09-05T17:44:45,Ad Hoc,2015-01-31,CFSAM
283,Central African Republic,MCDR/DSDI/FAO,"MSAM, Central African Republic","Sangha-Mbaere, Central African Republic",Sangha-Mbaere,CF2003A123,Central African Republic,Sangha-Mbaere,,,,,,2015-01-01,2015-01-31,Main harvest,Harvest,2014-08-01,Main harvest 2014,,,,,,,,,Final Government Crop Production,,Crop Production,Quantity Produced,Not Collected,,146090,,Rice (Paddy),CF,"Sangha-Mbaere, Central African Republic (From 01/01/2003)",t,Tonne,R01132AA,"Rice, not husked, unspecified",Middle Africa,West Africa,4374427,63968,72150,2533,841,crop:quantity,24613,4506,81,1653625,"CFSAM: Sangha-Mbaere, Central African Republic (From 01/01/2003): R01132AA - Rice (Paddy), unspecified: Main harvest: crop: crop:quantity: Tonne",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-08-27T17:04:29,2018-08-27T17:04:41,2018-08-27T17:04:41,Published,2018-09-05T17:44:45,Ad Hoc,2015-01-31,CFSAM
284,Central African Republic,MCDR/DSDI/FAO,"MSAM, Central African Republic","Sangha-Mbaere, Central African Republic",Sangha-Mbaere,CF2003A123,Central African Republic,Sangha-Mbaere,,,,,,2015-01-01,2015-01-31,Main harvest,Harvest,2014-08-01,Main harvest 2014,,,,,,,,,Final Government Crop Production,,Crop Production,Quantity Produced,Collected,2065.50404361,146090,0.014138572411595591,Maize (Corn),CF,"Sangha-Mbaere, Central African Republic (From 01/01/2003)",t,Tonne,R01122AA,"Maize grain (corn), other",Middle Africa,West Africa,4374423,63968,72150,2533,841,crop:quantity,24613,4506,81,1653621,"CFSAM: Sangha-Mbaere, Central African Republic (From 01/01/2003): R01122AA - Maize (Corn), unspecified: Main harvest: crop: crop:quantity: Tonne",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-08-27T17:04:29,2018-08-27T17:04:41,2018-08-27T17:04:41,Published,2018-09-05T17:44:45,Ad Hoc,2015-01-31,CFSAM
285,Central African Republic,MCDR/DSDI/FAO,"MSAM, Central African Republic","Sangha-Mbaere, Central African Republic",Sangha-Mbaere,CF2003A123,Central African Republic,Sangha-Mbaere,,,,,,2017-01-01,2017-01-31,Main harvest,Harvest,2016-08-01,Main harvest 2016,,,,,,,,,Final Government Crop Production,,Crop Production,Yield,Not Collected,,150616,,Sesame Seed,CF,"Sangha-Mbaere, Central African Republic (From 01/01/2003)",MT/ha,tonnes per hectare,R01444AA,Oilseed,Middle Africa,West Africa,4375076,63970,72152,2533,841,crop:yield,24613,4506,81,1653634,"CFSAM: Sangha-Mbaere, Central African Republic (From 01/01/2003): R01444AA - Sesame Seed: Main harvest: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-08-27T17:04:40,2018-08-27T17:04:41,2018-08-27T17:04:41,Published,2018-09-05T17:44:44,Ad Hoc,2017-01-31,CFSAM
286,Central African Republic,MCDR/DSDI/FAO,"MSAM, Central African Republic","Sangha-Mbaere, Central African Republic",Sangha-Mbaere,CF2003A123,Central African Republic,Sangha-Mbaere,,,,,,2017-01-01,2017-01-31,Main harvest,Harvest,2016-08-01,Main harvest 2016,,,,,,,,,Final Government Crop Production,,Crop Production,Yield,Not Collected,,150616,,Rice (Paddy),CF,"Sangha-Mbaere, Central African Republic (From 01/01/2003)",MT/ha,tonnes per hectare,R01132AA,"Rice, not husked, unspecified",Middle Africa,West Africa,4375068,63970,72152,2533,841,crop:yield,24613,4506,81,1653626,"CFSAM: Sangha-Mbaere, Central African Republic (From 01/01/2003): R01132AA - Rice (Paddy), unspecified: Main harvest: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-08-27T17:04:40,2018-08-27T17:04:41,2018-08-27T17:04:41,Published,2018-09-05T17:44:44,Ad Hoc,2017-01-31,CFSAM
287,Central African Republic,MCDR/DSDI/FAO,"MSAM, Central African Republic","Sangha-Mbaere, Central African Republic",Sangha-Mbaere,CF2003A123,Central African Republic,Sangha-Mbaere,,,,,,2017-01-01,2017-01-31,Main harvest,Harvest,2016-08-01,Main harvest 2016,,,,,,,,,Final Government Crop Production,,Crop Production,Yield,Collected,0.8,150616,5.311520688373081e-06,Maize (Corn),CF,"Sangha-Mbaere, Central African Republic (From 01/01/2003)",MT/ha,tonnes per hectare,R01122AA,"Maize grain (corn), other",Middle Africa,West Africa,4375064,63970,72152,2533,841,crop:yield,24613,4506,81,1653622,"CFSAM: Sangha-Mbaere, Central African Republic (From 01/01/2003): R01122AA - Maize (Corn), unspecified: Main harvest: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-08-27T17:04:40,2018-08-27T17:04:41,2018-08-27T17:04:41,Published,2018-09-05T17:44:44,Ad Hoc,2017-01-31,CFSAM
288,Central African Republic,MCDR/DSDI/FAO,"MSAM, Central African Republic","Sangha-Mbaere, Central African Republic",Sangha-Mbaere,CF2003A123,Central African Republic,Sangha-Mbaere,,,,,,2017-01-01,2017-01-31,Main harvest,Harvest,2016-08-01,Main harvest 2016,,,,,,,,,Final Government Crop Production,,Crop Production,Yield,Collected,0.8,150616,5.311520688373081e-06,Groundnuts (In Shell),CF,"Sangha-Mbaere, Central African Republic (From 01/01/2003)",MT/ha,tonnes per hectare,R01422AA,"Groundnuts in shell, not specified",Middle Africa,West Africa,4375072,63970,72152,2533,841,crop:yield,24613,4506,81,1653630,"CFSAM: Sangha-Mbaere, Central African Republic (From 01/01/2003): R01422AA - Groundnuts (In Shell): Main harvest: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-08-27T17:04:40,2018-08-27T17:04:41,2018-08-27T17:04:41,Published,2018-09-05T17:44:44,Ad Hoc,2017-01-31,CFSAM
289,Central African Republic,MCDR/DSDI/FAO,"MSAM, Central African Republic","Sangha-Mbaere, Central African Republic",Sangha-Mbaere,CF2003A123,Central African Republic,Sangha-Mbaere,,,,,,2017-01-01,2017-01-31,Main harvest,Harvest,2016-08-01,Main harvest 2016,,,,,,,,,Final Government Crop Production,,Crop Production,Yield,Collected,7.1,150616,4.713974610931109e-05,Cassava,CF,"Sangha-Mbaere, Central African Republic (From 01/01/2003)",MT/ha,tonnes per hectare,R01592AA,Root,Middle Africa,West Africa,4375080,63970,72152,2533,841,crop:yield,24613,4506,81,1653638,"CFSAM: Sangha-Mbaere, Central African Republic (From 01/01/2003): R01592AA - Cassava: Main harvest: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-08-27T17:04:40,2018-08-27T17:04:41,2018-08-27T17:04:41,Published,2018-09-05T17:44:44,Ad Hoc,2017-01-31,CFSAM
290,Central African Republic,MCDR/DSDI/FAO,"MSAM, Central African Republic","Sangha-Mbaere, Central African Republic",Sangha-Mbaere,CF2003A123,Central African Republic,Sangha-Mbaere,,,,,,2016-01-01,2016-01-31,Main harvest,Harvest,2015-08-01,Main harvest 2015,,,,,,,,,Final Government Crop Production,,Crop Production,Yield,Collected,0.8,148978,5.3699203909302045e-06,Maize (Corn),CF,"Sangha-Mbaere, Central African Republic (From 01/01/2003)",MT/ha,tonnes per hectare,R01122AA,"Maize grain (corn), other",Middle Africa,West Africa,4374744,63969,72151,2533,841,crop:yield,24613,4506,81,1653622,"CFSAM: Sangha-Mbaere, Central African Republic (From 01/01/2003): R01122AA - Maize (Corn), unspecified: Main harvest: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-08-27T17:04:35,2018-08-27T17:04:41,2018-08-27T17:04:41,Published,2018-09-05T17:44:44,Ad Hoc,2016-01-31,CFSAM
291,Central African Republic,MCDR/DSDI/FAO,"MSAM, Central African Republic","Sangha-Mbaere, Central African Republic",Sangha-Mbaere,CF2003A123,Central African Republic,Sangha-Mbaere,,,,,,2016-01-01,2016-01-31,Main harvest,Harvest,2015-08-01,Main harvest 2015,,,,,,,,,Final Government Crop Production,,Crop Production,Yield,Collected,0.8,148978,5.3699203909302045e-06,Groundnuts (In Shell),CF,"Sangha-Mbaere, Central African Republic (From 01/01/2003)",MT/ha,tonnes per hectare,R01422AA,"Groundnuts in shell, not specified",Middle Africa,West Africa,4374752,63969,72151,2533,841,crop:yield,24613,4506,81,1653630,"CFSAM: Sangha-Mbaere, Central African Republic (From 01/01/2003): R01422AA - Groundnuts (In Shell): Main harvest: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-08-27T17:04:35,2018-08-27T17:04:41,2018-08-27T17:04:41,Published,2018-09-05T17:44:44,Ad Hoc,2016-01-31,CFSAM
292,Central African Republic,MCDR/DSDI/FAO,"MSAM, Central African Republic","Sangha-Mbaere, Central African Republic",Sangha-Mbaere,CF2003A123,Central African Republic,Sangha-Mbaere,,,,,,2016-01-01,2016-01-31,Main harvest,Harvest,2015-08-01,Main harvest 2015,,,,,,,,,Final Government Crop Production,,Crop Production,Yield,Collected,7.1,148978,4.765804346950556e-05,Cassava,CF,"Sangha-Mbaere, Central African Republic (From 01/01/2003)",MT/ha,tonnes per hectare,R01592AA,Root,Middle Africa,West Africa,4374760,63969,72151,2533,841,crop:yield,24613,4506,81,1653638,"CFSAM: Sangha-Mbaere, Central African Republic (From 01/01/2003): R01592AA - Cassava: Main harvest: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-08-27T17:04:35,2018-08-27T17:04:41,2018-08-27T17:04:41,Published,2018-09-05T17:44:44,Ad Hoc,2016-01-31,CFSAM
293,Central African Republic,MCDR/DSDI/FAO,"MSAM, Central African Republic","Sangha-Mbaere, Central African Republic",Sangha-Mbaere,CF2003A123,Central African Republic,Sangha-Mbaere,,,,,,2016-01-01,2016-01-31,Main harvest,Harvest,2015-08-01,Main harvest 2015,,,,,,,,,Final Government Crop Production,,Crop Production,Yield,Not Collected,,148978,,Rice (Paddy),CF,"Sangha-Mbaere, Central African Republic (From 01/01/2003)",MT/ha,tonnes per hectare,R01132AA,"Rice, not husked, unspecified",Middle Africa,West Africa,4374748,63969,72151,2533,841,crop:yield,24613,4506,81,1653626,"CFSAM: Sangha-Mbaere, Central African Republic (From 01/01/2003): R01132AA - Rice (Paddy), unspecified: Main harvest: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-08-27T17:04:35,2018-08-27T17:04:41,2018-08-27T17:04:41,Published,2018-09-05T17:44:44,Ad Hoc,2016-01-31,CFSAM
294,Central African Republic,MCDR/DSDI/FAO,"MSAM, Central African Republic","Sangha-Mbaere, Central African Republic",Sangha-Mbaere,CF2003A123,Central African Republic,Sangha-Mbaere,,,,,,2016-01-01,2016-01-31,Main harvest,Harvest,2015-08-01,Main harvest 2015,,,,,,,,,Final Government Crop Production,,Crop Production,Yield,Not Collected,,148978,,Sesame Seed,CF,"Sangha-Mbaere, Central African Republic (From 01/01/2003)",MT/ha,tonnes per hectare,R01444AA,Oilseed,Middle Africa,West Africa,4374756,63969,72151,2533,841,crop:yield,24613,4506,81,1653634,"CFSAM: Sangha-Mbaere, Central African Republic (From 01/01/2003): R01444AA - Sesame Seed: Main harvest: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-08-27T17:04:35,2018-08-27T17:04:41,2018-08-27T17:04:41,Published,2018-09-05T17:44:44,Ad Hoc,2016-01-31,CFSAM
295,Central African Republic,MCDR/DSDI/FAO,"MSAM, Central African Republic","Sangha-Mbaere, Central African Republic",Sangha-Mbaere,CF2003A123,Central African Republic,Sangha-Mbaere,,,,,,2015-01-01,2015-01-31,Main harvest,Harvest,2014-08-01,Main harvest 2014,,,,,,,,,Final Government Crop Production,,Crop Production,Yield,Not Collected,,146090,,Sesame Seed,CF,"Sangha-Mbaere, Central African Republic (From 01/01/2003)",MT/ha,tonnes per hectare,R01444AA,Oilseed,Middle Africa,West Africa,4374436,63968,72150,2533,841,crop:yield,24613,4506,81,1653634,"CFSAM: Sangha-Mbaere, Central African Republic (From 01/01/2003): R01444AA - Sesame Seed: Main harvest: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-08-27T17:04:30,2018-08-27T17:04:41,2018-08-27T17:04:41,Published,2018-09-05T17:44:45,Ad Hoc,2015-01-31,CFSAM
296,Central African Republic,MCDR/DSDI/FAO,"MSAM, Central African Republic","Sangha-Mbaere, Central African Republic",Sangha-Mbaere,CF2003A123,Central African Republic,Sangha-Mbaere,,,,,,2015-01-01,2015-01-31,Main harvest,Harvest,2014-08-01,Main harvest 2014,,,,,,,,,Final Government Crop Production,,Crop Production,Yield,Not Collected,,146090,,Rice (Paddy),CF,"Sangha-Mbaere, Central African Republic (From 01/01/2003)",MT/ha,tonnes per hectare,R01132AA,"Rice, not husked, unspecified",Middle Africa,West Africa,4374428,63968,72150,2533,841,crop:yield,24613,4506,81,1653626,"CFSAM: Sangha-Mbaere, Central African Republic (From 01/01/2003): R01132AA - Rice (Paddy), unspecified: Main harvest: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-08-27T17:04:29,2018-08-27T17:04:41,2018-08-27T17:04:41,Published,2018-09-05T17:44:45,Ad Hoc,2015-01-31,CFSAM
297,Central African Republic,MCDR/DSDI/FAO,"MSAM, Central African Republic","Sangha-Mbaere, Central African Republic",Sangha-Mbaere,CF2003A123,Central African Republic,Sangha-Mbaere,,,,,,2015-01-01,2015-01-31,Main harvest,Harvest,2014-08-01,Main harvest 2014,,,,,,,,,Final Government Crop Production,,Crop Production,Yield,Collected,0.80746512,146090,5.527175850503115e-06,Maize (Corn),CF,"Sangha-Mbaere, Central African Republic (From 01/01/2003)",MT/ha,tonnes per hectare,R01122AA,"Maize grain (corn), other",Middle Africa,West Africa,4374424,63968,72150,2533,841,crop:yield,24613,4506,81,1653622,"CFSAM: Sangha-Mbaere, Central African Republic (From 01/01/2003): R01122AA - Maize (Corn), unspecified: Main harvest: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-08-27T17:04:29,2018-08-27T17:04:41,2018-08-27T17:04:41,Published,2018-09-05T17:44:45,Ad Hoc,2015-01-31,CFSAM
298,Central African Republic,MCDR/DSDI/FAO,"MSAM, Central African Republic","Sangha-Mbaere, Central African Republic",Sangha-Mbaere,CF2003A123,Central African Republic,Sangha-Mbaere,,,,,,2015-01-01,2015-01-31,Main harvest,Harvest,2014-08-01,Main harvest 2014,,,,,,,,,Final Government Crop Production,,Crop Production,Yield,Collected,7.06269791,146090,4.834484160449038e-05,Cassava,CF,"Sangha-Mbaere, Central African Republic (From 01/01/2003)",MT/ha,tonnes per hectare,R01592AA,Root,Middle Africa,West Africa,4374440,63968,72150,2533,841,crop:yield,24613,4506,81,1653638,"CFSAM: Sangha-Mbaere, Central African Republic (From 01/01/2003): R01592AA - Cassava: Main harvest: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-08-27T17:04:30,2018-08-27T17:04:41,2018-08-27T17:04:41,Published,2018-09-05T17:44:45,Ad Hoc,2015-01-31,CFSAM
299,Central African Republic,MCDR/DSDI/FAO,"MSAM, Central African Republic","Sangha-Mbaere, Central African Republic",Sangha-Mbaere,CF2003A123,Central African Republic,Sangha-Mbaere,,,,,,2015-01-01,2015-01-31,Main harvest,Harvest,2014-08-01,Main harvest 2014,,,,,,,,,Final Government Crop Production,,Crop Production,Yield,Collected,0.8365454,146090,5.726233143952358e-06,Groundnuts (In Shell),CF,"Sangha-Mbaere, Central African Republic (From 01/01/2003)",MT/ha,tonnes per hectare,R01422AA,"Groundnuts in shell, not specified",Middle Africa,West Africa,4374432,63968,72150,2533,841,crop:yield,24613,4506,81,1653630,"CFSAM: Sangha-Mbaere, Central African Republic (From 01/01/2003): R01422AA - Groundnuts (In Shell): Main harvest: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-08-27T17:04:30,2018-08-27T17:04:41,2018-08-27T17:04:41,Published,2018-09-05T17:44:45,Ad Hoc,2015-01-31,CFSAM
300,Central African Republic,MCDR/DSDI/FAO,"MSAM, Central African Republic","Ouham-Pende, Central African Republic",Ouham-Pende,CF2003A131,Central African Republic,Ouham-Pende,,,,,,2017-01-01,2017-01-31,Main harvest,Harvest,2016-08-01,Main harvest 2016,,,,,,,,,Final Government Crop Production,,Crop Production,Area Harvested,Collected,57408.40031023,577464,0.099414682664599,Cassava,CF,"Ouham-Pende, Central African Republic (From 01/01/2003)",ha,hectare,R01592AA,Root,Middle Africa,West Africa,4375057,63970,72152,2533,841,crop:harvested,24612,4507,81,1653615,"CFSAM: Ouham-Pende, Central African Republic (From 01/01/2003): R01592AA - Cassava: Main harvest: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-08-27T17:04:40,2018-08-27T17:04:41,2018-08-27T17:04:41,Published,2018-09-05T17:44:44,Ad Hoc,2017-01-31,CFSAM
301,Central African Republic,MCDR/DSDI/FAO,"MSAM, Central African Republic","Ouham-Pende, Central African Republic",Ouham-Pende,CF2003A131,Central African Republic,Ouham-Pende,,,,,,2017-01-01,2017-01-31,Main harvest,Harvest,2016-08-01,Main harvest 2016,,,,,,,,,Final Government Crop Production,,Crop Production,Area Harvested,Collected,4230.08608938,577464,0.007325281038090686,Sesame Seed,CF,"Ouham-Pende, Central African Republic (From 01/01/2003)",ha,hectare,R01444AA,Oilseed,Middle Africa,West Africa,4375053,63970,72152,2533,841,crop:harvested,24612,4507,81,1653611,"CFSAM: Ouham-Pende, Central African Republic (From 01/01/2003): R01444AA - Sesame Seed: Main harvest: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-08-27T17:04:40,2018-08-27T17:04:41,2018-08-27T17:04:41,Published,2018-09-05T17:44:44,Ad Hoc,2017-01-31,CFSAM
